"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"480409","48140","นาเข","Na Khe","552","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480501","48110","ธาตุพนม","That Phanom","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480502","48110","ฝั่งแดง","Fang Daeng","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480503","48110","โพนแพง","Phon Phaeng","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480504","48110","พระกลางทุ่ง","Phra Klang Thung","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480505","48110","นาถ่อน","Na Thon","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480506","48110","แสนพัน","Saen Phan","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480507","48110","ดอนนางหงส์","Don Nang Hong","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480508","48110","น้ำก่ำ","Nam Kam","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480509","48110","อุ่มเหม้า","Um Mao","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480510","48110","นาหนาด","Na Nat","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480511","48110","กุดฉิม","Kut Chim","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480512","48110","ธาตุพนมเหนือ","That Phanom Nuea","553","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480601","48170","เรณู","Renu","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480602","48170","โพนทอง","Phon Thong","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480603","48170","ท่าลาด","Tha Lat","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480604","48170","นางาม","Na Ngam","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480605","48170","โคกหินแฮ่","Khok Hin Hae","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480607","48170","หนองย่างชิ้น","Nong Yang Chin","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480608","48170","เรณูใต้","Renu Tai","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480609","48170","นาขาม","Na Kham","554","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480701","48130","นาแก","Na Kae","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480702","48130","พระซอง","Phra Song","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480703","48130","หนองสังข์","Nong Sang","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480704","48130","นาคู่","Na Khu","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480705","48130","พิมาน","Phiman","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480706","48130","พุ่มแก","Phum Kae","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480707","48130","ก้านเหลือง","Kan Lueang","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480708","48130","หนองบ่อ","Nong Bo","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480709","48130","นาเลียง","Na Liang","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480712","48130","บ้านแก้ง","Ban Kaeng","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480713","48130","คำพี้","Kham Phi","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480715","48130","สีชมพู","Si Chomphu","555","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480801","48150","ศรีสงคราม","Si Songkhram","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480802","48150","นาเดื่อ","Na Duea","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480803","48150","บ้านเอื้อง","Ban Ueang","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480804","48150","สามผง","Sam Phong","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480805","48150","ท่าบ่อสงคราม","Tha Bo Songkhram","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480806","48150","บ้านข่า","Ban Kha","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480807","48150","นาคำ","Na Kham","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480808","48150","โพนสว่าง","Phon Sawang","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480809","48150","หาดแพง","Hat Phaeng","556","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480901","48180","นาหว้า","Na Wa","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480902","48180","นางัว","Na Ngua","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480903","48180","บ้านเสียว","Ban Siao","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480904","48180","นาคูณใหญ่","Na Khun Yai","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480905","48180","เหล่าพัฒนา","Lao Phatthana","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"480906","48180","ท่าเรือ","Tha Ruea","557","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481001","48190","โพนสวรรค์","Phon Sawan","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481002","48190","นาหัวบ่อ","Na Hua Bo","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481003","48190","นาขมิ้น","Na Khamin","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481004","48190","โพนบก","Phon Bok","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481005","48190","บ้านค้อ","Ban Kho","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481006","48190","โพนจาน","Phon Chan","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481007","48190","นาใน","Na Nai","558","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481101","48140","นาทม","Na Thom","559","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481102","48140","หนองซน","Nong Son","559","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481103","48140","ดอนเตย","Don Toei","559","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481201","48130","วังยาง","Wang Yang","560","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481202","48130","โคกสี","Khok Si","560","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481203","48130","ยอดชาด","Yot Chat","560","9/8/2019 03:33:09","9/8/2019 03:33:09",
"481204","48130","หนองโพธิ์","Nong Pho","560","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490101","49000","มุกดาหาร","Mukdahan","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490102","49000","ศรีบุญเรือง","Si Bun Rueang","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490103","49000","บ้านโคก","Ban Khok","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490104","49000","บางทรายใหญ่","Bang Sai Yai","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490105","49000","โพนทราย","Phon Sai","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490106","49000","ผึ่งแดด","Phueng Daet","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490107","49000","นาโสก","Na Sok","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490108","49000","นาสีนวน","Na Si Nuan","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490109","49000","คำป่าหลาย","Kham Pa Lai","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490110","49000","คำอาฮวน","Kham Ahuan","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490111","49000","ดงเย็น","Dong Yen","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490112","49000","ดงมอน","Dong Mon","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490113","49000","กุดแข้","Kut Khae","561","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490201","49130","นิคมคำสร้อย","Nikhom Kham Soi","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490202","49130","นากอก","Na Kok","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490203","49130","หนองแวง","Nong Waeng","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490204","49130","กกแดง","Kok Daeng","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490205","49130","นาอุดม","Na Udom","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490206","49130","โชคชัย","Chok Chai","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490207","49130","ร่มเกล้า","Rom Klao","562","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490301","49120","ดอนตาล","Don Tan","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490302","49120","โพธิ์ไทร","Pho Sai","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490303","49120","ป่าไร่","Pa Rai","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490304","49120","เหล่าหมี","Lao Mi","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490305","49120","บ้านบาก","Ban Bak","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490306","49120","นาสะเม็ง","Na Sameng","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490307","49120","บ้านแก้ง","Ban Kaeng","563","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490401","49140","ดงหลวง","Dong Luang","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490402","49140","หนองบัว","Nong Bua","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490403","49140","กกตูม","Kok Tum","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490404","49140","หนองแคน","Nong Khaen","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490405","49140","ชะโนดน้อย","Chanot Noi","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490406","49140","พังแดง","Phang Daeng","564","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490503","49110","บ้านซ่ง","Ban Song","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490504","49110","คำชะอี","Khamcha-i","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490505","49110","หนองเอี่ยน","(Nong Ian","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490506","49110","บ้านค้อ","Ban Kho","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490507","49110","บ้านเหล่า","Ban Lao","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490508","49110","โพนงาม","Phon Ngam","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490511","49110","เหล่าสร้างถ่อ","Lao Sang Tho","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490512","49110","คำบก","Kham Bok","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490514","49110","น้ำเที่ยง","Nam Thiang","565","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490601","49150","หว้านใหญ่","Wan Yai","566","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490602","49150","ป่งขาม","Pong Kham","566","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490603","49150","บางทรายน้อย","Bang Sai Noi","566","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490604","49150","ชะโนด","Chanot","566","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490605","49150","ดงหมู","Dong Mu","566","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490701","49160","หนองสูง","Nong Sung","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490702","49160","โนนยาง","Non Yang","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490703","49160","ภูวง","Phu Wong","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490704","49160","บ้านเป้า","Ban Pao","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490705","49160","หนองสูงใต้","Nong Sung Tai","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"490706","49160","หนองสูงเหนือ","Nong Sung Nuea","567","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500101","50200","ศรีภูมิ","Si Phum","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500102","50200","พระสิงห์","Phra Sing","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500103","50100","หายยา","Haiya","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500104","50300","ช้างม่อย","Chang Moi","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500105","50100","ช้างคลาน","Chang Khlan","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500106","50000","วัดเกต","Wat Ket","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500107","50300","ช้างเผือก","Chang Phueak","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500108","50200","สุเทพ","Suthep","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500109","50100","แม่เหียะ","Mae Hia","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500110","50100","ป่าแดด","Pa Daet","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500111","50000","หนองหอย","Nong Hoi","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500112","50000","ท่าศาลา","Tha Sala","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500113","50000","หนองป่าครั่ง","Nong Pa Khrang	","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500114","50000","ฟ้าฮ่าม","Fa Ham","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500115","50300","ป่าตัน","Pa Tan","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500116","50300","สันผีเสื้อ","San Phi Suea","568","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500203","50160","บ้านหลวง","Ban Luang","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500204","50160","ข่วงเปา","Khuang Pao","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500205","50160","สบเตี๊ยะ","Sop Tia","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500206","50240","บ้านแปะ","Ban Pae","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500207","50160","ดอยแก้ว","Doi Kaeo","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500209","50240","แม่สอย","Mae Soi","569","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500301","50270","ช่างเคิ่ง","Chang Khoeng","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500302","50270","ท่าผา","Tha Pha","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500303","50270","บ้านทับ","Ban Thap","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500304","50270","แม่ศึก","Mae Suek","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500305","50270","แม่นาจร","Mae Na Chon","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500306","58130","บ้านจันทร์","Ban Chan","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500307","50270","ปางหินฝน","Pang Hin Fon","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500308","50270","กองแขก","Kong Khaek","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500309","58130","แม่แดด","Mae Dad","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500310","58130","แจ่มหลวง","Chaem Luang","570","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500401","50170","เชียงดาว","Chiang Dao","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500402","50170","เมืองนะ","Mueang Na","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500403","50170","เมืองงาย","Mueang Ngai","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500404","50170","แม่นะ","Mae Na","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500405","50170","เมืองคอง","Mueang Khong","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500406","50170","ปิงโค้ง","Ping Khong","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500407","50170","ทุ่งข้าวพวง","Thung Khao Phuang","571","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500501","50220","เชิงดอย","Choeng Doi","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500502","50220","สันปูเลย","San Pu Loei","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500503","50220","ลวงเหนือ","Luang Nuea","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500504","50220","ป่าป้อง","Pa Pong","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500505","50220","สง่าบ้าน","Sa-nga Ban","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500506","50220","ป่าลาน","Pa Lan","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500507","50220","ตลาดขวัญ","Talat Khwan","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500508","50220","สำราญราษฎร์","Samran Rat","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500509","50220","แม่คือ","Mae Khue","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500510","50220","ตลาดใหญ่","Talat Yai","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500511","50220","แม่ฮ้อยเงิน","Mae Hoi Ngoen	","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500512","50220","แม่โป่ง","Mae Pong","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500513","50220","ป่าเมี่ยง","Pa Miang","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500514","50220","เทพเสด็จ","Thep Sadet","572","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500601","50150","สันมหาพน","San Maha Phon","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500602","50150","แม่แตง","Mae Taeng","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500603","50150","ขี้เหล็ก","Khilek","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500604","50150","ช่อแล","Cho Lae","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500605","50150","แม่หอพระ","Mae Ho Phra","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500606","50150","สบเปิง","Sop Poeng","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500607","50150","บ้านเป้า","Ban Pao","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500608","50330","สันป่ายาง","San Pa Yang","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500609","50150","ป่าแป๋","Pa Pae","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500610","50150","เมืองก๋าย","Mueang Kai","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500611","50150","บ้านช้าง","Ban Chang","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500612","50150","กื้ดช้าง","Kuet Chang","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500613","50150","อินทขิล","Inthakhin","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500614","50150","สมก๋าย","Som Kai","573","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500701","50180","ริมใต้","Rim Tai","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500702","50180","ริมเหนือ","Rim Nuea","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500703","50180","สันโป่ง","San Pong","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500704","50180","ขี้เหล็ก","Khilek","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500705","50330","สะลวง","Saluang","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500706","50180","ห้วยทราย","Huai Sai","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500707","50180","แม่แรม","Mae Raem","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500708","50180","โป่งแยง","Pong Yaeng","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500709","50180","แม่สา","Mae Sa","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500710","50180","ดอนแก้ว","Don Kaeo","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500711","50180","เหมืองแก้ว","Mueang Kaeo","574","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500801","50250","สะเมิงใต้","Samoeng Tai","575","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500802","50250","สะเมิงเหนือ","Samoeng Nuea","575","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500803","50250","แม่สาบ","Mae Sap","575","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500804","50250","บ่อแก้ว","Bo Kaeo","575","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500805","50250","ยั้งเมิน","Yang Moen","575","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500901","50110","เวียง","Wiang","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500903","50110","ม่อนปิ่น","Mon Pin","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500904","50320","แม่งอน","Mae Ngon","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500905","50110","แม่สูน","Mae Sun","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500906","50110","สันทราย","San Sai","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500910","50110","แม่คะ","Mae Kha","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500911","50320","แม่ข่า","Mae Kha","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"500912","50110","โป่งน้ำร้อน","Pong Nam Ron","576","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501001","50280","แม่อาย","Mae Ai","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501002","50280","แม่สาว","Mae Sao","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501003","50280","สันต้นหมื้อ","San Ton Mue","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501004","50280","แม่นาวาง","Mae Na Wang","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501005","50280","ท่าตอน","Tha Ton","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501006","50280","บ้านหลวง","Ban Luang","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501007","50280","มะลิกา","Malika","577","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501101","50190","เวียง","Wiang","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501102","50190","ทุ่งหลวง","Thung Luang","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501103","50190","ป่าตุ้ม","Pa Tum","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501104","50190","ป่าไหน่","Pa Nai","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501105","50190","สันทราย","San Sai","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501106","50190","บ้านโป่ง","Ban Pong","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501107","50190","น้ำแพร่","Nam Phrae","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501108","50190","เขื่อนผาก","Khuean Phak","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501109","50190","แม่แวน","Mae Waen","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501110","50190","แม่ปั๋ง","Mae Pang","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501111","50190","โหล่งขอด","Long Khot","578","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501201","50120","ยุหว่า","Yu Wa","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501202","50120","สันกลาง","San Klang","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501203","50120","ท่าวังพร้าว","Tha Wang Phrao","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501204","50120","มะขามหลวง","Makham Luang","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501205","50120","แม่ก๊า","Mae Ka","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501206","50120","บ้านแม","Ban Mae","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501207","50120","บ้านกลาง","Ban Klang","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501208","50120","ทุ่งสะโตก","Thung Satok","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501210","50120","ทุ่งต้อม","Thung Tom","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501214","50120","น้ำบ่อหลวง","Nam Bo Luang","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501215","50120","มะขุนหวาน","Makhun Wan","579","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501301","50130","สันกำแพง","San Kamphaeng","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501302","50130","ทรายมูล","Sai Mun","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501303","50130","ร้องวัวแดง","Rong Wua Daeng","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501304","50130","บวกค้าง","Buak Khang","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501305","50130","แช่ช้าง","Chae Chang","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501306","50130","ออนใต้","On Tai","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501310","50130","แม่ปูคา","Mae Pu Kha","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501311","50130","ห้วยทราย","Huai Sai","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501312","50130","ต้นเปา","Ton Pao","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501313","50130","สันกลาง","San Klang","580","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501401","50210","สันทรายหลวง","San Sai Luang","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501402","50210","สันทรายน้อย","San Sai Noi","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501403","50210","สันพระเนตร","San Phranet","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501404","50210","สันนาเม็ง","San Na Meng","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501405","50210","สันป่าเปา","San Pa Pao","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501406","50210","หนองแหย่ง","Nong Yaeng","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501407","50210","หนองจ๊อม","Nong Chom","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501408","50290","หนองหาร","Nong Han","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501409","50290","แม่แฝก","Mae Faek","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501410","50290","แม่แฝกใหม่","Mae Faek Mai","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501411","50210","เมืองเล็น","Mueang Len","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501412","50210","ป่าไผ่","Pa Phai","581","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501501","50230","หางดง","Hang Dong","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501502","50230","หนองแก๋ว","Nong Kaeo","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501503","50230","หารแก้ว","Han Kaeo","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501504","50340","หนองตอง","Nong Tong","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501505","50230","ขุนคง","Khun Khong","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501506","50230","สบแม่ข่า","Sop Mae Kha","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501507","50230","บ้านแหวน","Ban Waen","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501508","50230","สันผักหวาน","San Phak Wan","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501509","50230","หนองควาย","Nong Khwai","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
"501510","50230","บ้านปง","Ban Pong","582","9/8/2019 03:33:09","9/8/2019 03:33:09",
