id,zip_code,name_th,name_en,prefix_th,prefix_en,district_id,lat,long,created_at,updated_at,deleted_at
480901,48180,นาหว้า,Na Wa,ตำบล,Tambon,4809,17.471,104.06,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
480902,48180,นางัว,Na Ngua,ตำบล,Tambon,4809,17.424,104.071,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
480903,48180,บ้านเสียว,Ban Siao,ตำบล,Tambon,4809,17.554,104.082,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
480904,48180,นาคูณใหญ่,Na Khun Yai,ตำบล,Tambon,4809,17.507,104.145,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
480905,48180,เหล่าพัฒนา,Lao Phatthana,ตำบล,Tambon,4809,17.617,104.07,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
480906,48180,ท่าเรือ,Tha Ruea,ตำบล,Tambon,4809,17.503,104.052,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481001,48190,โพนสวรรค์,Phon Sawan,ตำบล,Tambon,4810,17.444,104.504,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481002,48190,นาหัวบ่อ,Na Hua Bo,ตำบล,Tambon,4810,17.482,104.368,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481003,48190,นาขมิ้น,Na Khamin,ตำบล,Tambon,4810,17.523,104.513,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481004,48190,โพนบก,Phon Bok,ตำบล,Tambon,4810,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481005,48190,บ้านค้อ,Ban Kho,ตำบล,Tambon,4810,17.473,104.264,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481006,48190,โพนจาน,Phon Chan,ตำบล,Tambon,4810,17.409,104.424,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481007,48190,นาใน,Na Nai,ตำบล,Tambon,4810,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481101,48140,นาทม,Na Thom,ตำบล,Tambon,4811,17.845,104.037,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481102,48140,หนองซน,Nong Son,ตำบล,Tambon,4811,17.866,104.147,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481103,48140,ดอนเตย,Don Toei,ตำบล,Tambon,4811,17.798,104.108,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481201,48130,วังยาง,Wang Yang,ตำบล,Tambon,4812,17.063,104.442,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481202,48130,โคกสี,Khok Si,ตำบล,Tambon,4812,17.081,104.387,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481203,48130,ยอดชาด,Yot Chat,ตำบล,Tambon,4812,17.065,104.482,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
481204,48130,หนองโพธิ์,Nong Pho,ตำบล,Tambon,4812,17.091,104.491,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490101,49000,มุกดาหาร,Mukdahan,ตำบล,Tambon,4901,16.558,104.646,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490102,49000,ศรีบุญเรือง,Si Bun Rueang,ตำบล,Tambon,4901,16.53,104.724,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490103,49000,บ้านโคก,Ban Khok,ตำบล,Tambon,4901,16.64,104.565,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490104,49000,บางทรายใหญ่,Bang Sai Yai,ตำบล,Tambon,4901,16.619,104.693,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490105,49000,โพนทราย,Phon Sai,ตำบล,Tambon,4901,16.541,104.584,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490106,49000,ผึ่งแดด,Phueng Daet,ตำบล,Tambon,4901,16.631,104.476,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490107,49000,นาโสก,Na Sok,ตำบล,Tambon,4901,16.487,104.522,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490108,49000,นาสีนวน,Na Si Nuan,ตำบล,Tambon,4901,16.455,104.785,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490109,49000,คำป่าหลาย,Kham Pa Lai,ตำบล,Tambon,4901,16.711,104.621,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490110,49000,คำอาฮวน,Kham Ahuan,ตำบล,Tambon,4901,16.494,104.667,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490111,49000,ดงเย็น,Dong Yen,ตำบล,Tambon,4901,16.371,104.697,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490112,49000,ดงมอน,Dong Mon,ตำบล,Tambon,4901,16.687,104.5,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490113,49000,กุดแข้,Kut Khae,ตำบล,Tambon,4901,16.574,104.565,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490201,49130,นิคมคำสร้อย,Nikhom Kham Soi,ตำบล,Tambon,4902,16.306,104.582,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490202,49130,นากอก,Na Kok,ตำบล,Tambon,4902,16.346,104.614,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490203,49130,หนองแวง,Nong Waeng,ตำบล,Tambon,4902,16.412,104.605,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490204,49130,กกแดง,Kok Daeng,ตำบล,Tambon,4902,16.41,104.505,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490205,49130,นาอุดม,Na Udom,ตำบล,Tambon,4902,16.274,104.615,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490206,49130,โชคชัย,Chok Chai,ตำบล,Tambon,4902,16.358,104.499,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490207,49130,ร่มเกล้า,Rom Klao,ตำบล,Tambon,4902,16.381,104.437,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490301,49120,ดอนตาล,Don Tan,ตำบล,Tambon,4903,16.299,104.905,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490302,49120,โพธิ์ไทร,Pho Sai,ตำบล,Tambon,4903,16.376,104.862,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490303,49120,ป่าไร่,Pa Rai,ตำบล,Tambon,4903,16.254,104.701,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490304,49120,เหล่าหมี,Lao Mi,ตำบล,Tambon,4903,16.346,104.781,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490305,49120,บ้านบาก,Ban Bak,ตำบล,Tambon,4903,16.232,104.852,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490306,49120,นาสะเม็ง,Na Sameng,ตำบล,Tambon,4903,16.287,104.837,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490307,49120,บ้านแก้ง,Ban Kaeng,ตำบล,Tambon,4903,16.41,104.814,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490401,49140,ดงหลวง,Dong Luang,ตำบล,Tambon,4904,16.818,104.523,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490402,49140,หนองบัว,Nong Bua,ตำบล,Tambon,4904,16.811,104.568,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490403,49140,กกตูม,Kok Tum,ตำบล,Tambon,4904,16.792,104.196,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490404,49140,หนองแคน,Nong Khaen,ตำบล,Tambon,4904,16.76,104.492,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490405,49140,ชะโนดน้อย,Chanot Noi,ตำบล,Tambon,4904,16.805,104.618,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490406,49140,พังแดง,Phang Daeng,ตำบล,Tambon,4904,16.797,104.373,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490503,49110,บ้านซ่ง,Ban Song,ตำบล,Tambon,4905,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490504,49110,คำชะอี,Khamcha-i,ตำบล,Tambon,4905,16.589,104.279,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490505,49110,หนองเอี่ยน,(Nong Ian,ตำบล,Tambon,4905,16.616,104.453,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490506,49110,บ้านค้อ,Ban Kho,ตำบล,Tambon,4905,16.701,104.352,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490507,49110,บ้านเหล่า,Ban Lao,ตำบล,Tambon,4905,16.686,104.282,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490508,49110,โพนงาม,Phon Ngam,ตำบล,Tambon,4905,16.675,104.435,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490511,49110,เหล่าสร้างถ่อ,Lao Sang Tho,ตำบล,Tambon,4905,16.561,104.492,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490512,49110,คำบก,Kham Bok,ตำบล,Tambon,4905,16.499,104.411,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490514,49110,น้ำเที่ยง,Nam Thiang,ตำบล,Tambon,4905,16.569,104.398,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490601,49150,หว้านใหญ่,Wan Yai,ตำบล,Tambon,4906,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490602,49150,ป่งขาม,Pong Kham,ตำบล,Tambon,4906,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490603,49150,บางทรายน้อย,Bang Sai Noi,ตำบล,Tambon,4906,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490604,49150,ชะโนด,Chanot,ตำบล,Tambon,4906,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490605,49150,ดงหมู,Dong Mu,ตำบล,Tambon,4906,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490701,49160,หนองสูง,Nong Sung,ตำบล,Tambon,4907,16.459,104.361,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490702,49160,โนนยาง,Non Yang,ตำบล,Tambon,4907,16.49,104.278,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490703,49160,ภูวง,Phu Wong,ตำบล,Tambon,4907,16.455,104.447,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490704,49160,บ้านเป้า,Ban Pao,ตำบล,Tambon,4907,16.41,104.337,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490705,49160,หนองสูงใต้,Nong Sung Tai,ตำบล,Tambon,4907,16.388,104.382,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
490706,49160,หนองสูงเหนือ,Nong Sung Nuea,ตำบล,Tambon,4907,16.491,104.36,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500101,50200,ศรีภูมิ,Si Phum,ตำบล,Tambon,5001,18.796,98.985,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500102,50200,พระสิงห์,Phra Sing,ตำบล,Tambon,5001,18.785,98.985,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500103,50100,หายยา,Haiya,ตำบล,Tambon,5001,18.777,98.984,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500104,50300,ช้างม่อย,Chang Moi,ตำบล,Tambon,5001,18.796,98.996,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500105,50100,ช้างคลาน,Chang Khlan,ตำบล,Tambon,5001,18.774,98.996,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500106,50000,วัดเกต,Wat Ket,ตำบล,Tambon,5001,18.785,99.011,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500107,50300,ช้างเผือก,Chang Phueak,ตำบล,Tambon,5001,18.821,98.969,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500108,50200,สุเทพ,Suthep,ตำบล,Tambon,5001,18.768,98.921,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500109,50100,แม่เหียะ,Mae Hia,ตำบล,Tambon,5001,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500110,50100,ป่าแดด,Pa Daet,ตำบล,Tambon,5001,18.742,98.978,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500111,50000,หนองหอย,Nong Hoi,ตำบล,Tambon,5001,18.758,99.015,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500112,50000,ท่าศาลา,Tha Sala,ตำบล,Tambon,5001,18.77,99.034,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500113,50000,หนองป่าครั่ง,Nong Pa Khrang,ตำบล,Tambon,5001,18.788,99.034,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500114,50000,ฟ้าฮ่าม,Fa Ham,ตำบล,Tambon,5001,18.816,99.008,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500115,50300,ป่าตัน,Pa Tan,ตำบล,Tambon,5001,18.811,98.999,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500116,50300,สันผีเสื้อ,San Phi Suea,ตำบล,Tambon,5001,18.841,98.998,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500203,50160,บ้านหลวง,Ban Luang,ตำบล,Tambon,5002,18.502,98.6,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500204,50160,ข่วงเปา,Khuang Pao,ตำบล,Tambon,5002,18.472,98.726,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500205,50160,สบเตี๊ยะ,Sop Tia,ตำบล,Tambon,5002,18.352,98.668,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500206,50240,บ้านแปะ,Ban Pae,ตำบล,Tambon,5002,18.256,98.565,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500207,50160,ดอยแก้ว,Doi Kaeo,ตำบล,Tambon,5002,18.39,98.576,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500209,50240,แม่สอย,Mae Soi,ตำบล,Tambon,5002,18.222,98.721,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500301,50270,ช่างเคิ่ง,Chang Khoeng,ตำบล,Tambon,5003,18.552,98.401,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500302,50270,ท่าผา,Tha Pha,ตำบล,Tambon,5003,18.485,98.416,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500303,50270,บ้านทับ,Ban Thap,ตำบล,Tambon,5003,18.342,98.234,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500304,50270,แม่ศึก,Mae Suek,ตำบล,Tambon,5003,18.738,98.224,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500305,50270,แม่นาจร,Mae Na Chon,ตำบล,Tambon,5003,18.802,98.373,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500307,50270,ปางหินฝน,Pang Hin Fon,ตำบล,Tambon,5003,18.451,98.136,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500308,50270,กองแขก,Kong Khaek,ตำบล,Tambon,5003,18.358,98.376,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500401,50170,เชียงดาว,Chiang Dao,ตำบล,Tambon,5004,19.389,98.947,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500402,50170,เมืองนะ,Mueang Na,ตำบล,Tambon,5004,19.312,98.939,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500403,50170,เมืองงาย,Mueang Ngai,ตำบล,Tambon,5004,19.477,98.833,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500404,50170,แม่นะ,Mae Na,ตำบล,Tambon,5004,19.687,98.9,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500405,50170,เมืองคอง,Mueang Khong,ตำบล,Tambon,5004,19.388,98.753,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500406,50170,ปิงโค้ง,Ping Khong,ตำบล,Tambon,5004,19.507,99.066,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500407,50170,ทุ่งข้าวพวง,Thung Khao Phuang,ตำบล,Tambon,5004,19.552,98.906,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500501,50220,เชิงดอย,Choeng Doi,ตำบล,Tambon,5005,18.899,99.17,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500502,50220,สันปูเลย,San Pu Loei,ตำบล,Tambon,5005,18.808,99.072,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500503,50220,ลวงเหนือ,Luang Nuea,ตำบล,Tambon,5005,18.965,99.141,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500504,50220,ป่าป้อง,Pa Pong,ตำบล,Tambon,5005,18.85,99.16,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500505,50220,สง่าบ้าน,Sa-nga Ban,ตำบล,Tambon,5005,18.832,99.12,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500506,50220,ป่าลาน,Pa Lan,ตำบล,Tambon,5005,18.836,99.106,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500507,50220,ตลาดขวัญ,Talat Khwan,ตำบล,Tambon,5005,18.841,99.088,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500508,50220,สำราญราษฎร์,Samran Rat,ตำบล,Tambon,5005,18.807,99.095,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500509,50220,แม่คือ,Mae Khue,ตำบล,Tambon,5005,18.782,99.101,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500510,50220,ตลาดใหญ่,Talat Yai,ตำบล,Tambon,5005,18.81,99.127,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500511,50220,แม่ฮ้อยเงิน,Mae Hoi Ngoen,ตำบล,Tambon,5005,18.805,99.149,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500512,50220,แม่โป่ง,Mae Pong,ตำบล,Tambon,5005,18.847,99.196,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500513,50220,ป่าเมี่ยง,Pa Miang,ตำบล,Tambon,5005,18.935,99.243,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500514,50220,เทพเสด็จ,Thep Sadet,ตำบล,Tambon,5005,18.956,99.326,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500601,50150,สันมหาพน,San Maha Phon,ตำบล,Tambon,5006,19.118,98.946,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500602,50150,แม่แตง,Mae Taeng,ตำบล,Tambon,5006,19.155,98.91,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500603,50150,ขี้เหล็ก,Khilek,ตำบล,Tambon,5006,19.071,98.916,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500604,50150,ช่อแล,Cho Lae,ตำบล,Tambon,5006,19.144,99.024,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500605,50150,แม่หอพระ,Mae Ho Phra,ตำบล,Tambon,5006,19.117,99.072,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500606,50150,สบเปิง,Sop Poeng,ตำบล,Tambon,5006,19.104,98.81,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500607,50150,บ้านเป้า,Ban Pao,ตำบล,Tambon,5006,19.218,99.047,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500608,50330,สันป่ายาง,San Pa Yang,ตำบล,Tambon,5006,19.049,98.83,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500609,50150,ป่าแป๋,Pa Pae,ตำบล,Tambon,5006,19.179,98.671,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500610,50150,เมืองก๋าย,Mueang Kai,ตำบล,Tambon,5006,19.186,98.79,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500611,50150,บ้านช้าง,Ban Chang,ตำบล,Tambon,5006,19.147,98.861,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500612,50150,กื้ดช้าง,Kuet Chang,ตำบล,Tambon,5006,19.269,98.768,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500613,50150,อินทขิล,Inthakhin,ตำบล,Tambon,5006,19.2,98.953,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500614,50150,สมก๋าย,Som Kai,ตำบล,Tambon,5006,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500701,50180,ริมใต้,Rim Tai,ตำบล,Tambon,5007,18.914,98.964,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500702,50180,ริมเหนือ,Rim Nuea,ตำบล,Tambon,5007,18.929,98.948,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500703,50180,สันโป่ง,San Pong,ตำบล,Tambon,5007,18.954,98.954,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500704,50180,ขี้เหล็ก,Khilek,ตำบล,Tambon,5007,19.011,98.942,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500705,50330,สะลวง,Saluang,ตำบล,Tambon,5007,19.005,98.837,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500706,50180,ห้วยทราย,Huai Sai,ตำบล,Tambon,5007,18.967,98.915,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500707,50180,แม่แรม,Mae Raem,ตำบล,Tambon,5007,18.911,98.893,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500708,50180,โป่งแยง,Pong Yaeng,ตำบล,Tambon,5007,18.885,98.82,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500709,50180,แม่สา,Mae Sa,ตำบล,Tambon,5007,18.894,98.945,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500710,50180,ดอนแก้ว,Don Kaeo,ตำบล,Tambon,5007,18.86,98.939,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500711,50180,เหมืองแก้ว,Mueang Kaeo,ตำบล,Tambon,5007,18.898,98.983,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500801,50250,สะเมิงใต้,Samoeng Tai,ตำบล,Tambon,5008,18.823,98.714,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500802,50250,สะเมิงเหนือ,Samoeng Nuea,ตำบล,Tambon,5008,18.977,98.739,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500803,50250,แม่สาบ,Mae Sap,ตำบล,Tambon,5008,18.945,98.641,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500804,50250,บ่อแก้ว,Bo Kaeo,ตำบล,Tambon,5008,18.791,98.604,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500805,50250,ยั้งเมิน,Yang Moen,ตำบล,Tambon,5008,19.001,98.464,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500901,50110,เวียง,Wiang,ตำบล,Tambon,5009,19.944,99.214,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500903,50110,ม่อนปิ่น,Mon Pin,ตำบล,Tambon,5009,19.955,99.112,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500904,50320,แม่งอน,Mae Ngon,ตำบล,Tambon,5009,19.793,99.124,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500905,50110,แม่สูน,Mae Sun,ตำบล,Tambon,5009,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500906,50110,สันทราย,San Sai,ตำบล,Tambon,5009,19.879,99.209,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500910,50110,แม่คะ,Mae Kha,ตำบล,Tambon,5009,19.821,99.213,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500911,50320,แม่ข่า,Mae Kha,ตำบล,Tambon,5009,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
500912,50110,โป่งน้ำร้อน,Pong Nam Ron,ตำบล,Tambon,5009,20.061,99.121,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501001,50280,แม่อาย,Mae Ai,ตำบล,Tambon,5010,20.065,99.262,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501002,50280,แม่สาว,Mae Sao,ตำบล,Tambon,5010,20.06,99.168,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501003,50280,สันต้นหมื้อ,San Ton Mue,ตำบล,Tambon,5010,19.948,99.28,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501004,50280,แม่นาวาง,Mae Na Wang,ตำบล,Tambon,5010,19.98,99.382,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501005,50280,ท่าตอน,Tha Ton,ตำบล,Tambon,5010,20.066,99.387,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501006,50280,บ้านหลวง,Ban Luang,ตำบล,Tambon,5010,19.871,99.343,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
501007,50280,มะลิกา,Malika,ตำบล,Tambon,5010,,,2019-08-09T03:33:09.000+07:00,2025-09-20T06:31:26.000+07:00,
